id	grid_id	short_name	full_name	Country	impact_P	impact_P_Bio_Health	impact_P_Life_Earth	impact_P_Math_Comp	impact_P_Phy_Eng	impact_P_Soc_Hum	P_top10	collab_P	P_int_collab	P_OA	TCS	TNCS	P_industry_collab	PA_F_MF	dimensions_wos
9650	grid.453074.1	Henan Univ Sci & Technol	Henan University of Science and Technology	China	3091	850	486	476	1264	15	237.0	3091	594.0	1183.0	16354.0	2461.0	93.0	24.7	85,143
9652	grid.412509.b	Shandong Univ Technol	Shandong University of Technology	China	1989	148	224	347	1247	23	136.0	1989	404.0	510.0	12571.0	1636.0	98.0	31.0	86,837
9654	grid.443382.a	Guizhou Univ	Guizhou University	China	3140	326	896	399	1489	30	249.0	3140	759.0	1055.0	15096.0	2578.0	87.0	25.7	85,307
9658	grid.440673.2	Changzhou Univ	Changzhou University	China	2968	201	156	178	2404	29	247.0	2968	530.0	523.0	23856.0	2647.0	152.0	16.4	90,067
9662	grid.410625.4	Nanjing Forestry Univ	Nanjing Forestry University	China	4292	437	1506	340	1940	70	447.0	4292	1447.0	1542.0	29835.0	4453.0	233.0	27.7	91,734
9664	grid.412735.6	Tianjin Normal Univ	Tianjin Normal University	China	1710	160	293	341	804	112	119.0	1710	490.0	597.0	12754.0	1403.0	26.0	27.2	89,677
9666	grid.440650.3	Anhui Univ Technol	Anhui University of Technology	China	1646	49	73	271	1237	18	198.0	1646	285.0	327.0	15111.0	1816.0	66.0	22.2	86,316
9668	grid.454711.2	Shaanxi Univ Sci & Technol	Shaanxi University of Science & Technology	China	2384	142	184	201	1840	18	259.0	2384	412.0	437.0	20492.0	2496.0	131.0	30.4	92,076
9670	grid.412514.7	Shanghai Ocean Univ	Shanghai Ocean University	China	2427	647	1257	90	394	39	190.0	2427	727.0	714.0	13154.0	2058.0	124.0	24.8	85,954
9674	grid.411291.e	Lanzhou Univ Technol	Lanzhou University of Technology	China	2519	88	184	370	1871	7	225.0	2519	399.0	633.0	15926.0	2306.0	100.0	27.1	84,433
9676	grid.411963.8	Hangzhou Dianzi Univ	Hangzhou Dianzi University	China	3875	191	150	1712	1712	111	426.0	3875	1040.0	1182.0	27845.0	4068.0	169.0	20.8	76,767
9678	grid.497420.c	China Univ Petrol E China	China University of Petroleum East China	China	6336	130	1098	893	4154	62	714.0	6336	1720.0	1276.0	52051.0	6847.0	1102.0	16.2	86,83
9680	grid.440581.c	N Univ China	North University of China	China	2572	120	90	427	1932	3	202.0	2572	379.0	795.0	16176.0	2218.0	104.0	23.4	88,921
9682	grid.412097.9	Henan Polytech Univ	Henan Polytechnic University	China	2870	107	454	718	1565	27	224.0	2870	510.0	966.0	18073.0	2476.0	130.0	21.3	85,65
9692	grid.4605.7	Novosibirsk State Univ	Novosibirsk State University	Russia	6389	859	614	302	4569	46	457.0	6389	3349.0	3001.0	44502.0	5632.0	117.0	19.2	80,238
9694	grid.183446.c	Moscow Engn Phys Inst	National Research Nuclear University MEPhI	Russia	4115	76	38	193	3800	7	392.0	4115	2879.0	2571.0	33224.0	4581.0	103.0	9.6	73,762
9695	grid.412144.6	King Khalid Univ	King Khalid University	Saudi Arabia	2135	454	208	159	1301	13	155.0	2135	1784.0	653.0	8192.0	1668.0	35.0	10.2	74,655
9696	grid.45672.32	King Abdullah Univ Sci & Technol	King Abdullah University of Science and Technology	Saudi Arabia	6861	520	1468	985	3869	19	1316.0	6861	5354.0	5083.0	107933.0	11116.0	444.0	13.3	81,31
9700	grid.413028.c	Yeungnam Univ	Yeungnam University	South Korea	5086	1588	451	615	2273	159	429.0	5086	1778.0	1664.0	39562.0	4649.0	237.0	14.9	84,459
9704	grid.267134.5	Univ Seoul	University of Seoul	South Korea	2140	162	213	227	1403	135	188.0	2140	965.0	990.0	15998.0	2024.0	134.0	14.0	87,843
9709	grid.412091.f	Keimyung Univ	Keimyung University	South Korea	2169	1561	103	134	219	152	156.0	2169	419.0	1071.0	12589.0	1894.0	95.0	18.2	72,675
9711	grid.411982.7	Dankook Univ	Dankook University	South Korea	3184	1571	455	243	805	110	222.0	3184	671.0	1418.0	17637.0	2488.0	194.0	18.1	76,391
9713	grid.256753.0	Hallym Univ	Hallym University	South Korea	4419	3616	179	150	321	154	248.0	4419	728.0	2439.0	22069.0	3279.0	194.0	22.1	78,543
9723	grid.255168.d	Dongguk Univ	Dongguk University	South Korea	4598	1731	298	628	1723	218	370.0	4598	1441.0	1785.0	34869.0	4465.0	216.0	16.2	85,568
9725	grid.412172.3	Hongik Univ	Hongik University	South Korea	1639	103	84	459	787	206	73.0	1639	368.0	501.0	6020.0	937.0	120.0	14.1	84,769
9726	grid.411612.1	Inje Univ	Inje University	South Korea	3893	3152	119	101	434	87	277.0	3893	791.0	1972.0	28015.0	3500.0	204.0	21.0	74,417
9732	grid.412485.e	Seoul Ntl Univ Sci & Technol	Seoul National University of Science and Technology	South Korea	1708	137	121	475	840	135	103.0	1708	349.0	459.0	9187.0	1292.0	125.0	17.1	83,509
9734	grid.412786.e	Univ Sci & Technol	University of Science and Technology	South Korea	5390	1510	857	175	2821	28	397.0	5390	1384.0	2109.0	41964.0	4826.0	249.0	16.8	90,029
9790	grid.260664.0	Natl Taiwan Ocean Univ	National Taiwan Ocean University	Taiwan	1833	259	588	310	581	95	112.0	1833	642.0	564.0	8831.0	1338.0	75.0	29.2	82,67
9794	grid.260565.2	Natl Def Med Ctr	National Defense Medical Center	Taiwan	2262	2026	126	11	53	46	149.0	2262	392.0	1370.0	12574.0	1784.0	46.0	25.1	91,795
9812	grid.43519.3a	United Arab Emirates Univ	United Arab Emirates University	United Arab Emirates	2137	768	285	314	555	216	244.0	2137	1628.0	1074.0	19622.0	2746.0	66.0	22.1	66,365
9814	grid.266685.9	Univ Massachusetts Boston	University of Massachusetts Boston	United States	2221	752	352	145	319	654	336.0	2221	853.0	1104.0	33868.0	5223.0	148.0	47.4	64,092
9818	grid.225262.3	Univ Massachusetts Lowell	University of Massachusetts Lowell	United States	1981	553	182	210	689	347	232.0	1981	761.0	952.0	14047.0	2350.0	155.0	36.6	70,375
9826	grid.430387.b	Rutgers - State Univ New Jersey	Rutgers, The State University of New Jersey	United States	18991	8691	2521	1528	3677	2575	2812.0	18991	8343.0	11090.0	184426.0	26047.0	1226.0	35.5	73,855
9950	grid.411746.1	Iran Univ Med Sci	Iran University of Medical Sciences	Iran	4249	3283	330	73	426	138	415.0	4249	1239.0	1235.0	42099.0	6199.0	89.0	37.8	55,678
10000	grid.412603.2	Qatar Univ	Qatar University	Qatar	3963	895	420	855	1458	336	479.0	3963	3285.0	1568.0	34574.0	4838.0	147.0	17.8	68,339
10058	grid.35915.3b	ITMO Univ	ITMO University	Russia	3104	281	72	592	2132	28	314.0	3104	2352.0	1559.0	23130.0	3126.0	154.0	16.8	66,619
10060	grid.77268.3c	Kazan (Volga region) Fed Univ	Kazan (Volga region) Federal University	Russia	3081	616	547	118	1720	80	237.0	3081	1923.0	1370.0	23230.0	2908.0	79.0	27.8	68,998
10084	grid.412761.7	Ural Fed Univ	Ural Federal University	Russia	2928	186	183	176	2322	62	209.0	2928	1695.0	883.0	12554.0	2280.0	68.0	23.1	68,068
10109	grid.7778.f	Univ Calabria	University of Calabria	Italy	3727	637	541	571	1812	166	433.0	3727	2006.0	1670.0	30147.0	4243.0	100.0	40.3	77,1
10113	grid.410427.4	Augusta Univ	Augusta University	United States	3487	3111	65	41	105	164	492.0	3487	1482.0	2187.0	36275.0	4549.0	190.0	33.5	71,608
10261	grid.418920.6	COMSATS Inst Info Technol	COMSATS Institute of Information Technology	Pakistan	5059	681	680	1185	2308	205	483.0	5059	3441.0	1702.0	37703.0	4831.0	78.0	16.9	80,321
10267	grid.1038.a	Edith Cowan Univ	Edith Cowan University	Australia	2951	1345	462	160	521	462	463.0	2951	1764.0	1313.0	26831.0	4089.0	124.0	35.5	74,385
10324	grid.411643.5	Inner Mongolia Univ	Inner Mongolia University	China	1541	272	314	231	692	33	121.0	1541	332.0	530.0	11180.0	1363.0	30.0	26.6	80,711
10325	grid.412787.f	Wuhan Univ Sci & Technol	Wuhan University of Science and Technology	China	3140	462	168	460	2022	29	362.0	3140	728.0	948.0	22341.0	3337.0	208.0	21.3	77,17
10326	grid.411863.9	GuangZhou Univ	GuangZhou University	China	3709	238	570	1119	1525	258	562.0	3709	1312.0	1330.0	31862.0	4988.0	100.0	23.0	82,695
10327	grid.417303.2	Xuzhou Med Coll	Xuzhou Medical College	China	2500	2159	86	31	220	5	221.0	2500	401.0	1306.0	20135.0	2311.0	70.0	33.1	83,776
10329	grid.440669.9	Changsha Univ Sci & Technol	Changsha University of Science and Technology	China	2363	69	210	595	1436	53	399.0	2363	728.0	675.0	20963.0	3917.0	120.0	22.3	83,808
10330	grid.440722.7	Xi'An Univ Technol	Xi'An University of Technology	China	4273	94	580	966	2582	51	395.0	4273	812.0	1234.0	25599.0	3921.0	183.0	23.8	73,282
10331	grid.412638.a	Qufu Normal Univ	Qufu Normal University	China	3030	240	200	1182	1337	71	466.0	3030	643.0	897.0	28639.0	4211.0	36.0	34.7	91,977
10332	grid.440686.8	Dalian Maritime Univ	Dalian Maritime University	China	2325	79	220	867	1032	128	231.0	2325	546.0	681.0	14152.0	2380.0	62.0	23.8	70,391
10333	grid.410745.3	Nanjing Univ Chin Med	Nanjing University of Chinese Medicine	China	3404	2827	166	25	367	20	297.0	3404	555.0	1665.0	23889.0	3057.0	174.0	31.0	83,135
10335	grid.108266.b	Henan Agr Univ	Henan Agricultural University	China	1840	494	985	90	253	19	179.0	1840	424.0	928.0	11587.0	1802.0	81.0	28.7	92,155
10336	grid.411857.e	Jiangsu Normal Univ	Jiangsu Normal University	China	2629	319	262	563	1372	114	323.0	2629	748.0	787.0	22252.0	2956.0	49.0	27.5	88,428
10337	grid.265025.6	Tianjin Univ Technol	Tianjin University of Technology	China	2425	136	74	437	1716	62	281.0	2425	562.0	510.0	24726.0	2646.0	96.0	24.8	72,279
10338	grid.412508.a	Shandong Univ Sci & Technol	Shandong University of Science and Technology	China	5356	80	1009	1484	2723	60	996.0	5356	1324.0	1616.0	55140.0	8507.0	350.0	25.1	85,252
10339	grid.24695.3c	Beijing Univ Chin Med	Beijing University of Chinese Medicine	China	2845	2323	164	52	273	34	242.0	2845	506.0	1712.0	17091.0	2579.0	120.0	36.6	69,274
10344	grid.121334.6	Univ Montpellier	University of Montpellier	France	14761	4785	5020	852	3574	531	2119.0	14761	9845.0	9203.0	137398.0	20383.0	889.0	34.4	78,939
10345	grid.411958.0	Australian Cath Univ	Australian Catholic University	Australia	2914	1934	36	32	18	895	486.0	2914	1582.0	1410.0	26341.0	4944.0	72.0	47.5	75,994
10432	grid.503422.2	Univ Lille	University of Lille	France	10095	3885	1355	1067	3188	600	1266.0	10095	6043.0	5183.0	92997.0	12810.0	765.0	32.3	75,619
10435	grid.410726.6	Univ Chinese Acad Sci	University of the Chinese Academy of Sciences	China	63167	9069	17662	4520	30728	1187	7778.0	63167	16400.0	22879.0	608053.0	72737.0	2515.0	23.9	86,534
10445	grid.31143.34	Mohammed V Univ	Mohammed V University	Morocco	2243	356	293	296	1274	25	193.0	2243	1405.0	1003.0	18671.0	2468.0	46.0	25.8	48,248
10548	grid.509737.f	Gustave Eiffel Univ	Gustave Eiffel University	France	4357	466	1175	778	1727	212	513.0	4357	2546.0	2388.0	28970.0	5013.0	267.0	26.3	68,868
10551	grid.508487.6	Univ Paris	Université de Paris	France	26362	15424	2314	1769	6011	844	4507.0	26362	16522.0	18023.0	325190.0	41682.0	1850.0	40.1	76,887
10552	grid.508893.f	Inst Polytech Paris	Institut Polytechnique de Paris	France	6325	364	434	1720	3497	311	854.0	6325	4286.0	4545.0	52687.0	8440.0	625.0	19.9	68,421
10553	grid.460789.4	Univ Paris-Saclay	Université Paris-Saclay	France	26264	7202	3837	2905	11756	564	3786.0	26264	16806.0	17840.0	291114.0	37362.0	1879.0	33.9	78,357
10554	grid.440907.e	Univ Paris Sci Lettres	Université Paris Sciences et Lettres	France	15718	3097	3281	1371	7066	903	2570.0	15718	10670.0	11491.0	182118.0	23918.0	1027.0	31.3	81,142
10560	grid.460782.f	Univ Côte d’Azur	Université Côte d’Azur	France	4602	2106	517	343	1519	117	756.0	4602	2921.0	3052.0	64059.0	7421.0	512.0	31.8	73,738
10561	grid.450307.5	Univ Grenoble Alpes	Université Grenoble Alpes	France	17007	3096	2709	1933	8745	524	2378.0	17007	11226.0	10600.0	161549.0	22873.0	1114.0	28.2	73,905
16188	grid.42687.3f	Ulsan Natl Inst Sci & Technol	Ulsan National Institute of Science and Technology	South Korea	4385	494	342	427	2981	142	645.0	4385	1625.0	1512.0	68730.0	6181.0	299.0	17.5	85,219
16435	grid.411277.6	Jeju Natl Univ	Jeju National University	South Korea	2070	958	445	173	454	40	129.0	2070	535.0	895.0	11494.0	1538.0	99.0	20.2	72,419
16437	grid.45982.32	Tezpur Univ	Tezpur University	India	1185	122	267	92	700	5	83.0	1185	206.0	226.0	7298.0	898.0	4.0	24.4	74,031
16441	grid.267500.6	Univ Yamanashi	University of Yamanashi	Japan	1875	1018	197	107	534	20	130.0	1875	493.0	967.0	10473.0	1480.0	164.0	11.8	62,07
16445	grid.417984.7	Indian Inst Technol (Indian Sch Mines)	Indian Institute of Technology (Indian School of Mines)	India	2418	42	386	606	1357	28	195.0	2418	353.0	261.0	15887.0	2209.0	79.0	15.9	73,743
16446	grid.7123.7	Addis Ababa Univ	Addis Ababa University	Ethiopia	2209	1073	738	35	172	190	254.0	2209	1586.0	1565.0	32117.0	4882.0	78.0	8.4	63,465
16482	grid.418084.1	Inst Natl Recherche Sci	Institut National de la Recherche Scientifique	Canada	1998	275	625	153	894	52	276.0	1998	1194.0	989.0	20670.0	2461.0	165.0	28.0	80,513
18000	grid.437806.e	Southwest Petrol Univ	Southwest Petroleum University	China	3707	46	626	377	2630	29	340.0	3707	817.0	934.0	24927.0	3515.0	935.0	22.0	86,697
18001	grid.267139.8	Univ Shanghai Sci & Technol	University of Shanghai for Science and Technology	China	4089	329	278	947	2458	78	436.0	4089	1043.0	1124.0	30925.0	4150.0	193.0	24.9	86,304
18002	grid.256111.0	Fujian Agr & Forestry Univ	Fujian Agriculture and Forestry University	China	4084	893	2133	203	784	71	459.0	4084	1652.0	1854.0	29319.0	4416.0	104.0	25.7	90,543
18003	grid.13394.3c	Xinjiang Med Univ	Xinjiang Medical University	China	1940	1698	100	31	98	13	126.0	1940	248.0	1086.0	14488.0	1824.0	40.0	38.8	73,746
18004	grid.440661.1	Chang'an Univ	Chang’an University	China	3863	74	980	626	2018	165	376.0	3863	1040.0	1201.0	22245.0	3845.0	332.0	20.7	80,963
18005	grid.411389.6	Anhui Agr Univ	Anhui Agricultural University	China	2028	540	1093	41	345	9	211.0	2028	507.0	832.0	14617.0	2115.0	76.0	31.3	93,275
18006	grid.411404.4	Huaqiao Univ	Huaqiao University	China	2734	227	207	792	1377	132	254.0	2734	739.0	729.0	20076.0	2609.0	63.0	26.6	83,067
18008	grid.411994.0	Harbin Univ Sci & Technol	Harbin University of Science and Technology	China	2001	89	48	563	1278	23	135.0	2001	309.0	577.0	11338.0	1561.0	113.0	21.5	77,72
18010	grid.440649.b	Southwest Univ Sci & Technol	Southwest University of Science and Technology	China	2802	145	370	298	1945	44	316.0	2802	494.0	649.0	21412.0	2933.0	97.0	28.4	91,897
18012	grid.440704.3	Xi'an Univ Arch & Technol	Xi'an University of Architecture and Technology	China	2229	27	514	160	1495	34	240.0	2229	373.0	468.0	14850.0	2333.0	171.0	23.5	86,626
18015	grid.412608.9	Qingdao Agr Univ	Qingdao Agricultural University	China	1939	467	861	64	530	18	160.0	1939	390.0	655.0	14550.0	1863.0	101.0	32.3	93,841
18016	grid.412099.7	Henan Univ Technol	Henan University of Technology	China	1544	163	385	239	746	12	142.0	1544	243.0	425.0	11663.0	1441.0	62.0	34.3	86,369
18017	grid.440725.0	Guilin Univ Technol	Guilin University of Technology	China	1683	55	371	170	1069	17	148.0	1683	317.0	399.0	10911.0	1467.0	62.0	26.0	83,158
18020	grid.411680.a	Shihezi Univ	Shihezi University	China	2342	839	614	56	811	24	193.0	2342	369.0	971.0	15561.0	2009.0	70.0	28.6	88,583
18021	grid.411288.6	Chengdu Univ Technol	Chengdu University of Technology	China	2370	47	962	227	1096	38	163.0	2370	620.0	599.0	11655.0	1939.0	328.0	20.9	86,119
18023	grid.263452.4	Shanxi Med Univ	Shanxi Medical University	China	2081	1740	97	10	205	30	124.0	2081	531.0	1085.0	12096.0	1626.0	82.0	39.0	63,691
18026	grid.257160.7	Hunan Agr Univ	Hunan Agricultural University	China	2352	590	1140	66	519	37	262.0	2352	556.0	890.0	20725.0	2527.0	110.0	30.6	93,361
18028	grid.285847.4	Kunming Med Univ	Kunming Medical University	China	2569	2254	130	16	141	30	181.0	2569	517.0	1464.0	16420.0	2146.0	100.0	35.4	81,994
18030	grid.254148.e	China Three Gorges Univ	China Three Gorges University	China	2204	575	316	376	917	21	210.0	2204	495.0	745.0	17764.0	2223.0	190.0	22.8	81,326
18031	grid.412990.7	Xinxiang Med Univ	Xinxiang Medical University	China	1783	1356	156	15	236	20	100.0	1783	340.0	897.0	12484.0	1390.0	40.0	31.9	87,5
18032	grid.411429.b	Hunan Univ Sci & Technol	Hunan University of Science and Technology	China	1992	103	222	430	1191	47	264.0	1992	493.0	503.0	16294.0	2365.0	81.0	22.9	89,543
18033	grid.412692.a	S Cent Univ Nationalities	South Central University for Nationalities	China	1545	336	204	231	732	43	145.0	1545	359.0	421.0	12301.0	1360.0	51.0	30.7	90,802
18034	grid.411847.f	Guangdong Pharmaceut Univ	Guangdong Pharmaceutical University	China	1657	998	176	31	446	7	158.0	1657	241.0	664.0	11734.0	1520.0	76.0	38.0	87,341
18036	grid.433800.c	Wuhan Institute Technol	Wuhan Institute of Technology	China	2266	146	199	141	1761	20	318.0	2266	475.0	477.0	23205.0	2702.0	71.0	20.5	90,461
18037	grid.428986.9	Hainan Univ	Hainan University	China	2428	430	814	222	915	47	258.0	2428	579.0	850.0	19901.0	2575.0	75.0	23.8	87,648
18040	grid.464353.3	JiLin Agr Univ	JiLin Agriculture University	China	1641	561	769	29	268	15	109.0	1641	349.0	724.0	8188.0	1285.0	72.0	29.7	90,853
18041	grid.440734.0	N China Univ Sci & Technol	North China University of Science and Technology	China	1802	716	147	103	818	19	174.0	1802	286.0	711.0	15229.0	1649.0	49.0	31.3	82,873
18043	grid.412017.1	Univ S China	University of South China	China	2210	1078	165	152	801	14	172.0	2210	536.0	959.0	13953.0	1869.0	71.0	32.7	84,615
18053	grid.411496.f	Babol Noshirvani Univ Technol	Babol Noshirvani University of Technology	Iran	1787	46	127	319	1290	7	306.0	1787	482.0	209.0	21092.0	2673.0	17.0	9.9	84,608
18055	grid.412345.5	Sahand Univ Technol	Sahand University of Technology	Iran	1347	79	95	207	962	4	107.0	1347	264.0	163.0	8345.0	1212.0	25.0	23.0	82,922
18058	grid.412673.5	Univ Zanjan	University of Zanjan	Iran	1542	125	340	238	821	19	136.0	1542	473.0	303.0	9007.0	1366.0	21.0	25.2	82,755
18065	grid.444487.f	Univ Teknologi Petronas	Universiti Teknologi Petronas	Malaysia	2003	90	270	266	1328	50	199.0	2003	1183.0	545.0	14722.0	2018.0	63.0	18.1	64,875
18066	grid.412117.0	Natl Univ Sci & Technol - Islamabad	National University of Sciences and Technology, Islamabad	Pakistan	2680	347	252	796	1216	70	241.0	2680	1618.0	1005.0	17120.0	2536.0	34.0	21.4	65,112
18069	grid.256155.0	Gachon Univ	Gachon University	South Korea	4005	2590	225	245	802	142	297.0	4005	744.0	1868.0	25022.0	3326.0	282.0	21.8	82,726
18072	grid.252547.3	Auckland Univ Technol	Auckland University of Technology	New Zealand	2573	1175	246	329	246	578	335.0	2573	1709.0	1152.0	36905.0	5431.0	79.0	33.3	65,823
18076	grid.12574.35	Univ Tunis El Manar	Université de Tunis El Manar	Tunisia	4141	906	932	739	1470	95	215.0	4141	2624.0	1130.0	20889.0	3159.0	63.0	47.9	72,134
18077	grid.411838.7	Univ Monastir	University of Monastir	Tunisia	2663	520	356	381	1384	22	148.0	2663	1795.0	666.0	11812.0	2014.0	32.0	37.8	75,412
18085	grid.264772.2	Texas State Univ	Texas State University	United States	1836	388	340	223	284	603	178.0	1836	575.0	643.0	9424.0	1711.0	62.0	36.5	64,318
18090	grid.1037.5	Charles Sturt Univ	Charles Sturt University	Australia	2282	620	927	166	158	411	238.0	2282	1183.0	909.0	25168.0	2698.0	100.0	37.0	64,973
18430	grid.266096.d	Univ California - Merced	University of California, Merced	United States	2130	464	555	230	526	355	384.0	2130	926.0	1352.0	20660.0	3237.0	124.0	38.1	77,686
18535	grid.268505.c	Zhejiang Chinese Med Univ	Zhejiang Chinese Medical University	China	2028	1712	142	15	143	16	159.0	2028	339.0	1136.0	12774.0	1709.0	71.0	32.5	78,104
18537	grid.412557.0	Shenyang Agr Univ	Shenyang Agricultural University	China	1752	387	1129	23	190	23	148.0	1752	380.0	742.0	9847.0	1505.0	66.0	31.7	90,831
18540	grid.412518.b	Shanghai Maritime Univ	Shanghai Maritime University	China	1813	133	83	787	650	160	192.0	1813	685.0	616.0	11854.0	1839.0	73.0	12.7	77,926
18542	grid.411587.e	Chongqing Univ Posts & Telecommun	Chongqing University of Posts and Telecommunications	China	2017	67	42	1259	619	31	265.0	2017	635.0	737.0	14336.0	2386.0	88.0	21.8	68,213
18546	grid.411866.c	Guangzhou Univ Chinese Med	Guangzhou University of Chinese Medicine	China	2866	2375	177	32	257	25	242.0	2866	492.0	1591.0	17913.0	2606.0	106.0	30.9	84,865
18555	grid.411303.4	Al-Azhar Univ	Al-Azhar University	Egypt	2634	1048	360	149	1055	24	202.0	2634	1706.0	789.0	13193.0	2212.0	39.0	15.8	52,903
18560	grid.412504.6	Shahid Chamran Univ Ahwaz	Shahid Chamran University of Ahwaz	Iran	1525	224	383	194	710	14	114.0	1525	313.0	255.0	8078.0	1245.0	26.0	24.4	76,76
18565	grid.411434.7	Ariel Univ	Ariel University	Israel	1578	459	84	234	437	364	72.0	1578	489.0	511.0	5856.0	1050.0	30.0	33.6	78,517
18584	grid.412977.e	Incheon Natl Univ	Incheon National University	South Korea	2198	270	296	428	1044	160	156.0	2198	785.0	699.0	13564.0	1733.0	117.0	13.0	84,12
18682	grid.462844.8	Sorbonne Univ	Sorbonne University	France	30681	10322	6355	2365	11117	524	4742.0	30681	20970.0	22862.0	338743.0	44489.0	1763.0	35.4	80,846
18685	grid.1034.6	Univ Sunshine Coast	University of the Sunshine Coast	Australia	2459	1121	715	68	184	371	300.0	2459	1329.0	1216.0	15776.0	2872.0	100.0	38.8	77,485
